GEOID,NAME,variable,estimate,moe,geometry
24033800213,Census Tract 8002.13; Prince George's County; Maryland,B19013_001,96961,10487,"list(list(c(-76.876142, -76.875943, -76.87344, -76.868244, -76.865894, -76.865487, -76.857925, -76.857547, -76.857208, -76.857002, -76.854145, -76.850848, -76.848223, -76.847427, -76.848425, -76.849969, -76.852027, -76.854532, -76.860711, -76.865593, -76.866766, -76.868362, -76.866464, -76.865003, -76.866129, -76.865226, -76.867618, -76.868942, -76.869539, -76.871314, -76.87077, -76.874164, -76.872775, -76.87439, -76.875085, -76.876696, -76.876142, 39.090418, 39.091248, 39.090482, 39.09058, 39.090081, 
39.089834, 39.091137, 39.091472, 39.091763, 39.091928, 39.094353, 39.097223, 39.095523, 39.095304, 39.093506, 39.09044, 39.086941, 39.083113, 39.078767, 39.075539, 39.075951, 39.076247, 39.077974, 39.080339, 39.080662, 39.082932, 39.084153, 39.084561, 39.081297, 39.082243, 39.084378, 39.084995, 39.086023, 39.086791, 39.089047, 39.089245, 39.090418)))"
24033801213,Census Tract 8012.13; Prince George's County; Maryland,B19013_001,109934,36199,"list(list(c(-76.954514, -76.952613, -76.951006, -76.952079, -76.95123, -76.949677, -76.948913, -76.94552, -76.944273, -76.939873, -76.938454, -76.937216, -76.935796, -76.932134, -76.929406, -76.925572, -76.924719, -76.923922, -76.924941, -76.924892, -76.927969, -76.934055, -76.935252, -76.937148, -76.938595, -76.940271, -76.93988, -76.942091, -76.949358, -76.954186, -76.955179, -76.954514, 38.763318, 38.769143, 38.773562, 38.776531, 38.777069, 38.77841, 38.779036, 38.78122, 38.781919, 38.785477, 
38.787734, 38.78907, 38.7902, 38.787112, 38.788298, 38.78726, 38.786035, 38.780864, 38.779106, 38.776335, 38.773183, 38.769618, 38.76825, 38.766825, 38.766096, 38.761618, 38.759741, 38.758737, 38.761417, 38.761883, 38.762518, 38.763318)))"
24033801212,Census Tract 8012.12; Prince George's County; Maryland,B19013_001,131923,22609,"list(list(c(-76.932495, -76.928592, -76.927428, -76.921345, -76.916778, -76.915395, -76.913299, -76.910383, -76.905789, -76.903657, -76.901628, -76.903825, -76.904794, -76.906809, -76.907244, -76.908665, -76.914067, -76.91562, -76.918814, -76.922093, -76.922402, -76.923922, -76.924719, -76.925572, -76.929406, -76.932134, -76.935796, -76.932495, 38.791279, 38.793326, 38.793574, 38.792756, 38.793961, 38.795811, 38.798229, 38.800589, 38.804961, 38.801874, 38.798944, 38.794604, 38.790713, 38.789627, 
38.789354, 38.7884, 38.787096, 38.785906, 38.785908, 38.784551, 38.782852, 38.780864, 38.786035, 38.78726, 38.788298, 38.787112, 38.7902, 38.791279)))"
24033805909,Census Tract 8059.09; Prince George's County; Maryland,B19013_001,84063,22943,"list(list(c(-76.967692, -76.966669, -76.965794, -76.964485, -76.964011, -76.965641, -76.965642, -76.96213, -76.96167, -76.963836, -76.964185, -76.964285, -76.956857, -76.955712, -76.95566, -76.955386, -76.955317, -76.955033, -76.954932, -76.954785, -76.95463, -76.95421, -76.953425, -76.953757, -76.957455, -76.958289, -76.958893, -76.96051, -76.961374, -76.961609, -76.960459, -76.960804, -76.961353, -76.962257, -76.96235, -76.965426, -76.968628, -76.967692, 38.968605, 38.968612, 38.969675, 38.970846, 
38.974289, 38.976595, 38.977655, 38.979927, 38.981468, 38.982075, 38.984783, 38.984892, 38.985751, 38.98565, 38.985418, 38.984073, 38.983754, 38.982416, 38.981684, 38.981691, 38.980104, 38.978809, 38.977425, 38.977104, 38.976356, 38.975593, 38.974661, 38.97322, 38.973118, 38.971042, 38.970339, 38.969905, 38.967627, 38.96778, 38.967097, 38.96728, 38.967862, 38.968605)))"
24033800408,Census Tract 8004.08; Prince George's County; Maryland,B19013_001,136557,45226,"list(list(c(-76.838664, -76.831657, -76.823646, -76.819049, -76.81626, -76.800738, -76.800051, -76.79701, -76.79438, -76.791959, -76.791575, -76.791316, -76.791127, -76.79021, -76.788796, -76.788064, -76.787486, -76.787129, -76.785268, -76.79143, -76.792986, -76.794496, -76.797705, -76.806094, -76.808802, -76.8095, -76.813094, -76.819533, -76.820478, -76.820379, -76.823185, -76.825522, -76.826386, -76.826418, -76.82476, -76.824491, -76.828641, -76.832896, -76.834826, -76.838664, 38.975585, 38.979285, 
38.983472, 38.985875, 38.987299, 38.995526, 38.994087, 38.988327, 38.98472, 38.982213, 38.981564, 38.980911, 38.980219, 38.977199, 38.975644, 38.975058, 38.973912, 38.973243, 38.971659, 38.966841, 38.965167, 38.963375, 38.961084, 38.957264, 38.956711, 38.956821, 38.957025, 38.956378, 38.956313, 38.958183, 38.962055, 38.963224, 38.966675, 38.967075, 38.969756, 38.972645, 38.972397, 38.972908, 38.974181, 38.975585)))"
24033803524,Census Tract 8035.24; Prince George's County; Maryland,B19013_001,104569,11379,"list(list(c(-76.894421, -76.892085, -76.890142, -76.88477, -76.881062, -76.878816, -76.879173, -76.880279, -76.878629, -76.875256, -76.874, -76.868714, -76.865759, -76.860993, -76.856348, -76.855891, -76.857044, -76.857508, -76.861217, -76.866024, -76.866165, -76.869049, -76.87216, -76.876114, -76.876669, -76.878871, -76.88191, -76.884518, -76.886728, -76.892542, -76.894421, 38.907574, 38.909581, 38.910098, 38.912784, 38.912829, 38.912808, 38.911766, 38.911083, 38.907291, 38.906443, 38.903896, 38.906412, 
38.905152, 38.905195, 38.906458, 38.905376, 38.899471, 38.899215, 38.900955, 38.89993, 38.900726, 38.900801, 38.899771, 38.898958, 38.895595, 38.894709, 38.896903, 38.901012, 38.902136, 38.905121, 38.907574)))"
24033803602,Census Tract 8036.02; Prince George's County; Maryland,B19013_001,76006,6564,"list(list(c(-76.88534, -76.88257, -76.882579, -76.880027, -76.878118, -76.876816, -76.876125, -76.869141, -76.865382, -76.864894, -76.858502, -76.857004, -76.856038, -76.85543, -76.855037, -76.856615, -76.86022, -76.860687, -76.860602, -76.860973, -76.864011, -76.864919, -76.867608, -76.868454, -76.869666, -76.870548, -76.872134, -76.882575, -76.88412, -76.88534, 38.936892, 38.93931, 38.939778, 38.941458, 38.942862, 38.944048, 38.944619, 38.951102, 38.956203, 38.956852, 38.945544, 38.942377, 38.939447, 
38.936462, 38.933103, 38.932439, 38.931855, 38.931273, 38.932528, 38.933176, 38.934464, 38.933875, 38.932184, 38.932972, 38.935075, 38.935518, 38.936907, 38.935831, 38.9363, 38.936892)))"
24033800800,Census Tract 8008; Prince George's County; Maryland,B19013_001,187500,25572,"list(list(c(-76.813606, -76.813131, -76.810929, -76.808431, -76.808457, -76.801367, -76.799736, -76.796766, -76.795033, -76.793735, -76.793845, -76.793024, -76.7897, -76.788007, -76.790611, -76.792085, -76.795645, -76.794645, -76.795448, -76.801931, -76.800023, -76.80281, -76.803181, -76.806754, -76.810276, -76.810782, -76.810131, -76.805173, -76.803791, -76.79852, -76.797425, -76.796931, -76.795212, -76.792414, -76.790409, -76.786243, -76.782996, -76.777577, -76.77083, -76.768336, -76.766311, -76.763849, 
-76.764462, -76.762939, -76.755257, -76.756306, -76.753117, -76.750615, -76.745138, -76.737765, -76.735663, -76.72887, -76.723661, -76.719363, -76.717565, -76.717478, -76.714317, -76.714017, -76.712548, -76.708192, -76.700947, -76.700078, -76.699271, -76.697273, -76.696374, -76.694377, -76.686358, -76.684866, -76.684839, -76.684018, -76.684632, -76.687009, -76.693841, -76.694996, -76.695706, -76.695555, -76.6937, -76.693589, -76.699145, -76.701208, -76.70196, -76.700997, -76.697743, -76.695988, -76.694946, 
-76.694983, -76.696008, -76.697932, -76.698525, -76.698429, -76.697431, -76.69549, -76.691947, -76.687147, -76.686982, -76.687424, -76.690461, -76.692956, -76.699261, -76.700667, -76.701003, -76.699261, -76.697173, -76.694236, -76.690951, -76.68737, -76.684923, -76.683329, -76.683186, -76.684304, -76.685127, -76.69163, -76.692124, -76.692166, -76.693484, -76.694202, -76.698048, -76.702693, -76.706892, -76.716397, -76.716212, -76.717833, -76.720102, -76.722083, -76.724248, -76.729663, -76.733448, 
-76.735555, -76.745457, -76.748103, -76.750375, -76.752284, -76.757424, -76.760016, -76.763032, -76.765526, -76.767971, -76.770348, -76.771789, -76.774485, -76.777524, -76.781396, -76.787079, -76.789603, -76.796198, -76.799326, -76.80183, -76.806121, -76.809535, -76.815775, -76.813606, 38.686114, 38.687815, 38.69071, 38.692445, 38.696749, 38.698271, 38.699012, 38.698684, 38.6996, 38.701983, 38.703683, 38.70487, 38.70726, 38.710622, 38.711282, 38.712975, 38.719251, 38.719836, 38.722848, 38.72665, 
38.733558, 38.735019, 38.735458, 38.73781, 38.742305, 38.744262, 38.745278, 38.746689, 38.74783, 38.749949, 38.748834, 38.747721, 38.746652, 38.746551, 38.74549, 38.744909, 38.743292, 38.743981, 38.747099, 38.749604, 38.750604, 38.752777, 38.754888, 38.757342, 38.76413, 38.767175, 38.771698, 38.771952, 38.774363, 38.775861, 38.775307, 38.775818, 38.778418, 38.781289, 38.779503, 38.777625, 38.778226, 38.776896, 38.77491, 38.773157, 38.768747, 38.766189, 38.75341, 38.750115, 38.749426, 38.748883, 38.748475, 
38.746927, 38.743757, 38.738348, 38.737158, 38.735897, 38.735911, 38.735075, 38.733175, 38.731544, 38.72707, 38.724761, 38.715681, 38.712755, 38.710864, 38.709244, 38.70703, 38.704985, 38.702468, 38.700307, 38.697783, 38.694782, 38.692243, 38.690443, 38.687797, 38.685781, 38.683765, 38.681371, 38.680634, 38.678746, 38.673683, 38.672353, 38.671109, 38.670131, 38.668362, 38.665769, 38.664663, 38.663841, 38.664029, 38.663793, 38.663027, 38.661178, 38.658813, 38.656485, 38.654771, 38.648506, 38.646603, 
38.643198, 38.644012, 38.643256, 38.642248, 38.643732, 38.644077, 38.643674, 38.646726, 38.64774, 38.647974, 38.649085, 38.651095, 38.652828, 38.653599, 38.654748, 38.65878, 38.661802, 38.662496, 38.662482, 38.663758, 38.66396, 38.662318, 38.66165, 38.661491, 38.662065, 38.660382, 38.659172, 38.659613, 38.663019, 38.666089, 38.66842, 38.671392, 38.67391, 38.675214, 38.676414, 38.677839, 38.68388, 38.686114)))"
24033807408,Census Tract 8074.08; Prince George's County; Maryland,B19013_001,110550,8886,"list(list(c(-76.930883, -76.928911, -76.926803, -76.92375, -76.921197, -76.914828, -76.912505, -76.911926, -76.897174, -76.89173, -76.890502, -76.889593, -76.886102, -76.885709, -76.885709, -76.887189, -76.887835, -76.889027, -76.886884, -76.886305, -76.883847, -76.881074, -76.880937, -76.883051, -76.883778, -76.885034, -76.884083, -76.88124, -76.871571, -76.869491, -76.866947, -76.866081, -76.862921, -76.854072, -76.857153, -76.859264, -76.861555, -76.859234, -76.853585, -76.853616, -76.852439, 
-76.850457, -76.850829, -76.850328, -76.852251, -76.858523, -76.860465, -76.863121, -76.871035, -76.873666, -76.872859, -76.87485, -76.875534, -76.880831, -76.884734, -76.889923, -76.891295, -76.89227, -76.895228, -76.895471, -76.898811, -76.901694, -76.905779, -76.907922, -76.90859, -76.908745, -76.907742, -76.90707, -76.905757, -76.901405, -76.901375, -76.898598, -76.898695, -76.895375, -76.894288, -76.890726, -76.895182, -76.897159, -76.900133, -76.904617, -76.908133, -76.914586, -76.918965, -76.924207, 
-76.925935, -76.929696, -76.930883, 39.050734, 39.055166, 39.057916, 39.06009, 39.061076, 39.063535, 39.064949, 39.065406, 39.085384, 39.0831, 39.081646, 39.080517, 39.077233, 39.076188, 39.074969, 39.072255, 39.07019, 39.067696, 39.0678, 39.067794, 39.067309, 39.065533, 39.065356, 39.063946, 39.063357, 39.062108, 39.061714, 39.059901, 39.056535, 39.056273, 39.056477, 39.056346, 39.055667, 39.055693, 39.053901, 39.051351, 39.049497, 39.048529, 39.046922, 39.044163, 39.040681, 39.03871, 39.037249, 
39.037058, 39.033345, 39.019895, 39.01468, 39.007224, 39.006951, 39.007252, 39.005002, 39.004138, 39.004537, 39.005891, 39.006107, 39.005396, 39.005744, 39.006165, 39.002662, 39.002931, 39.006767, 39.009887, 39.012985, 39.014476, 39.014932, 39.015038, 39.017628, 39.023087, 39.023046, 39.023051, 39.028715, 39.033473, 39.040829, 39.043065, 39.045332, 39.048755, 39.050594, 39.050518, 39.054293, 39.057813, 39.056133, 39.055244, 39.053331, 39.052411, 39.051611, 39.051075, 39.050734)))"
24033801500,Census Tract 8015; Prince George's County; Maryland,B19013_001,100366,24029,"list(list(c(-77.0375797152565, -77.0218676042471, -77.0204994524185, -77.015561863547, -77.0046785080769, -77.0017416880844, -77.0014918209193, -77.0014810762983, -76.999779, -76.999114, -76.998745, -76.998101, -76.996198, -76.994309, -76.992956, -76.992547, -76.99241, -76.991626, -76.990973, -76.99052, -76.990468, -76.99353, -76.99534, -76.999023, -77.002835, -77.012772, -77.01497, -77.023056, -77.025577, -77.0375797152565, 38.792777714848, 38.8052558273112, 38.8063423746487, 38.8102636675418, 38.8189069194544, 
38.8212392585097, 38.821437695918, 38.821446228991, 38.818715, 38.817094, 38.81543, 38.815365, 38.814989, 38.813722, 38.811905, 38.811301, 38.811043, 38.809931, 38.808877, 38.807295, 38.806366, 38.805893, 38.80526, 38.803382, 38.801405, 38.796426, 38.795514, 38.793525, 38.793198, 38.792777714848)))"
24033805201,Census Tract 8052.01; Prince George's County; Maryland,B19013_001,80498,22470,"list(list(c(-77.0025892201687, -77.00016, -76.998446, -76.997074, -76.992553, -76.990917, -76.987956, -76.990901, -76.99341, -76.9973644902135, -76.9974927103214, -76.9991240258307, -77.0016499141653, -77.002498, -77.0025892201687, 38.9654839197919, 38.968744, 38.971048, 38.971135, 38.970088, 38.968662, 38.966415, 38.963685, 38.962443, 38.9614420060775, 38.9615411149971, 38.962802055425, 38.9647544642014, 38.96541, 38.9654839197919)))"
24033802804,Census Tract 8028.04; Prince George's County; Maryland,B19013_001,73940,12714,"list(list(c(-76.89815, -76.892704, -76.888319, -76.884143, -76.879005, -76.877269, -76.862716, -76.862662, -76.85884, -76.858567, -76.856839, -76.860013, -76.864099, -76.86728, -76.878064, -76.879355, -76.880771, -76.883511, -76.885118, -76.88668, -76.888062, -76.889783, -76.891254, -76.892747, -76.892967, -76.893059, -76.893104, -76.893933, -76.894271, -76.894304, -76.89597, -76.896339, -76.898081, -76.89815, 38.886914, 38.887494, 38.887734, 38.887722, 38.888532, 38.88868, 38.889812, 38.889606, 
38.880085, 38.878826, 38.87308, 38.874708, 38.875797, 38.875923, 38.875459, 38.875091, 38.874323, 38.872092, 38.871294, 38.870792, 38.87046, 38.869858, 38.868675, 38.867807, 38.868246, 38.868431, 38.868521, 38.869999, 38.870936, 38.871059, 38.877672, 38.879287, 38.886712, 38.886914)))"
24033802405,Census Tract 8024.05; Prince George's County; Maryland,B19013_001,70286,20758,"list(list(c(-76.956543, -76.953105, -76.952453, -76.949967, -76.94695, -76.940071, -76.933975, -76.932873, -76.928222, -76.924859, -76.918858, -76.919687, -76.920438, -76.929944, -76.931292, -76.931897, -76.930325, -76.930899, -76.924773, -76.926944, -76.928864, -76.932154, -76.933418, -76.942656, -76.946023, -76.948785, -76.953179, -76.956012, -76.95607, -76.956543, 38.853169, 38.854821, 38.856226, 38.858618, 38.860497, 38.862845, 38.864581, 38.86496, 38.865812, 38.864728, 38.860243, 38.859572, 
38.858691, 38.856481, 38.856274, 38.856169, 38.852407, 38.852091, 38.848837, 38.846504, 38.844509, 38.842899, 38.844266, 38.847552, 38.850048, 38.851425, 38.852342, 38.852319, 38.8524, 38.853169)))"
24033803519,Census Tract 8035.19; Prince George's County; Maryland,B19013_001,97031,22592,"list(list(c(-76.878871, -76.876669, -76.876114, -76.87216, -76.869049, -76.866165, -76.866024, -76.861217, -76.857508, -76.857044, -76.855891, -76.856348, -76.852942, -76.849979, -76.850635, -76.850681, -76.850537, -76.847371, -76.847344, -76.851369, -76.853552, -76.862716, -76.877269, -76.877289, -76.878672, -76.878871, 38.894709, 38.895595, 38.898958, 38.899771, 38.900801, 38.900726, 38.89993, 38.900955, 38.899215, 38.899471, 38.905376, 38.906458, 38.907278, 38.907025, 38.903763, 38.90176, 38.900673, 
38.892233, 38.892164, 38.891031, 38.890731, 38.889812, 38.88868, 38.888768, 38.894258, 38.894709)))"
24033803605,Census Tract 8036.05; Prince George's County; Maryland,B19013_001,113429,4660,"list(list(c(-76.905318, -76.904663, -76.899368, -76.899087, -76.897117, -76.893413, -76.891357, -76.889037, -76.888905, -76.888745, -76.888574, -76.888159, -76.887191, -76.881706, -76.877316, -76.875002, -76.874115, -76.873537, -76.870565, -76.869789, -76.869096, -76.868, -76.866849, -76.866253, -76.866037, -76.867934, -76.869223, -76.869513, -76.871429, -76.873794, -76.878511, -76.88046, -76.884304, -76.884133, -76.884699, -76.889587, -76.892908, -76.895014, -76.896148, -76.896502, -76.896839, -76.898694, 
-76.900479, -76.901123, -76.903121, -76.905545, -76.905318, 38.9633, 38.96471, 38.972019, 38.972509, 38.972554, 38.972291, 38.972526, 38.973132, 38.9732, 38.9733, 38.973426, 38.973742, 38.974411, 38.975445, 38.976997, 38.977525, 38.97793, 38.978248, 38.974549, 38.97312, 38.971416, 38.967044, 38.962454, 38.960192, 38.959659, 38.958654, 38.957917, 38.961256, 38.96397, 38.965999, 38.966406, 38.965575, 38.965893, 38.966121, 38.966187, 38.967487, 38.966758, 38.965647, 38.965108, 38.96519, 38.964394, 38.964246, 
38.963234, 38.962821, 38.961395, 38.961212, 38.9633)))"
24033800216,Census Tract 8002.16; Prince George's County; Maryland,B19013_001,148155,20425,"list(list(c(-76.885034, -76.883778, -76.883051, -76.880937, -76.876693, -76.867394, -76.865098, -76.864351, -76.860729, -76.858791, -76.855095, -76.854666, -76.84903, -76.847647, -76.847087, -76.847965, -76.849879, -76.849541, -76.848841, -76.851727, -76.854072, -76.862921, -76.866081, -76.866947, -76.869491, -76.871571, -76.88124, -76.884083, -76.885034, 39.062108, 39.063357, 39.063946, 39.065356, 39.068175, 39.069365, 39.061087, 39.060779, 39.063383, 39.063723, 39.06558, 39.065687, 39.066999, 39.067746, 
39.066531, 39.062476, 39.060176, 39.058657, 39.058272, 39.054878, 39.055693, 39.055667, 39.056346, 39.056477, 39.056273, 39.056535, 39.059901, 39.061714, 39.062108)))"
24033801217,Census Tract 8012.17; Prince George's County; Maryland,B19013_001,146250,40170,"list(list(c(-76.918695, -76.915565, -76.91402, -76.913002, -76.909233, -76.907105, -76.900252, -76.895343, -76.891929, -76.887113, -76.884803, -76.879665, -76.879045, -76.879206, -76.879459, -76.882485, -76.885823, -76.889891, -76.895017, -76.895347, -76.898093, -76.906996, -76.914382, -76.913894, -76.914577, -76.917473, -76.918695, 38.767043, 38.767415, 38.768218, 38.768553, 38.768441, 38.769038, 38.77283, 38.775791, 38.776957, 38.774807, 38.768312, 38.758866, 38.757102, 38.752103, 38.75045, 38.751092, 
38.753521, 38.755217, 38.756599, 38.759021, 38.765252, 38.763712, 38.761602, 38.765012, 38.767187, 38.7667, 38.767043)))"
24033801310,Census Tract 8013.10; Prince George's County; Maryland,B19013_001,152986,31349,"list(list(c(-77.052248, -77.04696, -77.042904, -77.019608, -77.011802, -76.995132, -76.990322, -76.98495, -76.981679, -76.980815, -76.97925, -76.977072, -76.974415, -76.972198, -76.971395, -76.966942, -76.965487, -76.952584, -76.947726, -76.939201, -76.936584, -76.934949, -76.931537, -76.928885, -76.928302, -76.927494, -76.924824, -76.917611, -76.916641, -76.915015, -76.915394, -76.914242, -76.913423, -76.913516, -76.916836, -76.918818, -76.927482, -76.930629, -76.935532, -76.9367, -76.939555, -76.943633, 
-76.946595, -76.949768, -76.954501, -76.958523, -76.95948, -76.965748, -76.967371, -76.970432, -76.971061, -76.972431, -76.976824, -76.98472, -76.989446, -76.991308, -76.998596, -77.001531, -77.005249, -77.011028, -77.013218, -77.018742, -77.020089, -77.021116, -77.02113, -77.022372, -77.024798, -77.026348, -77.027138, -77.028737, -77.031249, -77.032487, -77.034761, -77.036221, -77.038273, -77.03934, -77.039997, -77.043097, -77.046219, -77.045976, -77.047329, -77.04781, -77.050198, -77.055731, -77.052248, 
38.637397, 38.640733, 38.643753, 38.663704, 38.670321, 38.685297, 38.686098, 38.686504, 38.688336, 38.687793, 38.683845, 38.680234, 38.678086, 38.673394, 38.673655, 38.674201, 38.673692, 38.672524, 38.674044, 38.678114, 38.672593, 38.67019, 38.670218, 38.668735, 38.665847, 38.664513, 38.663446, 38.663579, 38.663304, 38.660323, 38.659373, 38.657507, 38.655001, 38.652928, 38.652498, 38.653523, 38.65485, 38.65409, 38.655244, 38.654924, 38.654589, 38.656901, 38.658934, 38.658497, 38.658458, 38.65892, 
38.659484, 38.66127, 38.661002, 38.66046, 38.659471, 38.658456, 38.658688, 38.657572, 38.656447, 38.657129, 38.654664, 38.654715, 38.65274, 38.651975, 38.650636, 38.648511, 38.647596, 38.646444, 38.645126, 38.64206, 38.640477, 38.638597, 38.63484, 38.63367, 38.633215, 38.632107, 38.631572, 38.630567, 38.630006, 38.628797, 38.625964, 38.622498, 38.620155, 38.618784, 38.617081, 38.616171, 38.620717, 38.635481, 38.637397)))"
24033801407,Census Tract 8014.07; Prince George's County; Maryland,B19013_001,142731,18875,"list(list(c(-76.969241, -76.964961, -76.96314, -76.954424, -76.953475, -76.952999, -76.948239, -76.945452, -76.942754, -76.942071, -76.940138, -76.931755, -76.929018, -76.927893, -76.92726, -76.928592, -76.932495, -76.935796, -76.937216, -76.938454, -76.939873, -76.944273, -76.94552, -76.948913, -76.949677, -76.95123, -76.952079, -76.95372, -76.957611, -76.961944, -76.964559, -76.966324, -76.967827, -76.971386, -76.969241, 38.791785, 38.792751, 38.793726, 38.794558, 38.796466, 38.797236, 38.799338, 
38.802262, 38.801123, 38.800827, 38.800166, 38.800286, 38.800917, 38.800316, 38.799274, 38.793326, 38.791279, 38.7902, 38.78907, 38.787734, 38.785477, 38.781919, 38.78122, 38.779036, 38.77841, 38.777069, 38.776531, 38.775797, 38.775402, 38.779069, 38.780467, 38.784544, 38.786425, 38.79041, 38.791785)))"
24033800210,Census Tract 8002.10; Prince George's County; Maryland,B19013_001,79306,11965,"list(list(c(-76.860711, -76.859189, -76.856594, -76.853956, -76.851208, -76.848159, -76.848568, -76.848665, -76.848639, -76.847862, -76.853643, -76.85523, -76.855753, -76.856408, -76.858808, -76.865593, -76.860711, 39.078767, 39.078732, 39.080747, 39.081297, 39.081308, 39.08036, 39.078097, 39.077266, 39.075718, 39.073663, 39.073531, 39.073506, 39.073508, 39.073503, 39.073265, 39.075539, 39.078767)))"
24033802301,Census Tract 8023.01; Prince George's County; Maryland,B19013_001,119088,38757,"list(list(c(-76.903593, -76.902422, -76.900864, -76.897772, -76.897643, -76.898448, -76.898518, -76.898716, -76.898782, -76.898947, -76.894504, -76.891418, -76.889979, -76.887797, -76.883137, -76.882949, -76.882891, -76.880834, -76.88111, -76.877847, -76.878367, -76.881126, -76.88446, -76.884391, -76.889126, -76.889738, -76.89051, -76.895835, -76.89694, -76.897882, -76.900154, -76.900767, -76.902108, -76.902645, -76.903593, 38.864165, 38.863471, 38.862495, 38.863467, 38.86299, 38.861294, 38.861131, 
38.860437, 38.85984, 38.857819, 38.859273, 38.860205, 38.860387, 38.860865, 38.862223, 38.862562, 38.862071, 38.859984, 38.859951, 38.857895, 38.857251, 38.854012, 38.854501, 38.853056, 38.852763, 38.85121, 38.851522, 38.852779, 38.853293, 38.853771, 38.854928, 38.856342, 38.858859, 38.861063, 38.864165)))"
24033803601,Census Tract 8036.01; Prince George's County; Maryland,B19013_001,111759,5155,"list(list(c(-76.858502, -76.854056, -76.839075, -76.839076, -76.839947, -76.838502, -76.835881, -76.833225, -76.834804, -76.836458, -76.837952, -76.838659, -76.841324, -76.84571, -76.847446, -76.848504, -76.84986, -76.854741, -76.85502, -76.855037, -76.85543, -76.856038, -76.857004, -76.858502, 38.945544, 38.945907, 38.947108, 38.946864, 38.94501, 38.943585, 38.938707, 38.935867, 38.936008, 38.935267, 38.934494, 38.934805, 38.93598, 38.936461, 38.936599, 38.931189, 38.930602, 38.930647, 38.932968, 
38.933103, 38.936462, 38.939447, 38.942377, 38.945544)))"
24033803001,Census Tract 8030.01; Prince George's County; Maryland,B19013_001,77813,33009,"list(list(c(-76.9234510631941, -76.916309, -76.911517, -76.906726, -76.901952, -76.900301, -76.899522, -76.9005, -76.91069, -76.910344, -76.9121, -76.912371, -76.912728, -76.9128689511191, -76.9134133749321, -76.9199019174646, -76.9234510631941, 38.9040230516873, 38.905086, 38.905722, 38.906406, 38.907467, 38.903593, 38.903353, 38.902198, 38.89964, 38.898645, 38.896813, 38.896936, 38.895898, 38.8955828075168, 38.8960170374589, 38.9011922692933, 38.9040230516873)))"
24033800608,Census Tract 8006.08; Prince George's County; Maryland,B19013_001,196833,30834,"list(list(c(-76.773782, -76.769991, -76.766997, -76.765864, -76.765576, -76.767131, -76.770361, -76.76948, -76.771096, -76.770851, -76.768702, -76.76611, -76.763825, -76.759675, -76.753995, -76.748676, -76.747832, -76.74551, -76.744834, -76.736663, -76.731523, -76.725221, -76.725813, -76.726999, -76.727722, -76.730059, -76.731458, -76.734329, -76.734803, -76.735266, -76.735493, -76.736073, -76.738401, -76.742371, -76.742072, -76.741972, -76.74396, -76.744566, -76.744568, -76.744689, -76.74506, -76.748047, 
-76.748208, -76.746063, -76.746137, -76.746685, -76.751864, -76.752441, -76.750318, -76.758201, -76.759821, -76.760146, -76.766235, -76.770883, -76.771549, -76.773644, -76.77372, -76.776306, -76.773782, 38.866232, 38.865137, 38.866979, 38.868351, 38.870301, 38.871347, 38.871368, 38.873523, 38.874429, 38.877624, 38.877629, 38.875894, 38.87527, 38.875184, 38.874496, 38.873869, 38.871748, 38.867778, 38.867169, 38.864948, 38.86136, 38.859504, 38.856862, 38.843636, 38.841043, 38.836264, 38.831057, 38.826958, 
38.826192, 38.825294, 38.824722, 38.822775, 38.813804, 38.81364, 38.813981, 38.814962, 38.820805, 38.823051, 38.823932, 38.829404, 38.831239, 38.834842, 38.836014, 38.842753, 38.844259, 38.845157, 38.850845, 38.852504, 38.861313, 38.861568, 38.860557, 38.857955, 38.856406, 38.856466, 38.857764, 38.860244, 38.860347, 38.865606, 38.866232)))"
24033801210,Census Tract 8012.10; Prince George's County; Maryland,B19013_001,92939,22281,"list(list(c(-76.93988, -76.940271, -76.938595, -76.937148, -76.935252, -76.934055, -76.927969, -76.924892, -76.924941, -76.923922, -76.923696, -76.91292, -76.91071, -76.910979, -76.905705, -76.90403, -76.899835, -76.900252, -76.907105, -76.909233, -76.913002, -76.91402, -76.915565, -76.918695, -76.921872, -76.926148, -76.923607, -76.919124, -76.923904, -76.927123, -76.9337, -76.936801, -76.942091, -76.93988, 38.759741, 38.761618, 38.766096, 38.766825, 38.76825, 38.769618, 38.773183, 38.776335, 38.779106, 
38.780864, 38.77897, 38.782515, 38.780614, 38.779026, 38.780031, 38.777495, 38.777936, 38.77283, 38.769038, 38.768441, 38.768553, 38.768218, 38.767415, 38.767043, 38.764807, 38.763432, 38.761175, 38.7555, 38.754417, 38.751984, 38.755207, 38.75616, 38.758737, 38.759741)))"
